ln(VOTES/POP),POP,EDUCATION,HOUSES,INCOME,XCOORD,YCOORD
-0.789585,12.25977,11.74283,11.167035,14.753336,-84577005.0,33941761.0
-0.724767,10.452591,9.803336,9.497097,12.617351,-78999777.0,41127291.0
-0.982922,9.931638,9.003193,8.757469,11.919497,-76261902.0,36264968.0
-0.479492,9.054388,7.62949,8.055158,10.901837,-83064683.0,37699156.0
-0.67633,8.847647,7.280697,7.692113,10.528222,-99759662.0,28864352.0
-0.780398,10.258396,9.24985,9.268043,12.15767,-77934958.0,34936280.0
-0.314123,8.717027,8.075894,7.781556,10.882791,-90609148.0,40157695.0
-0.489772,9.60272,8.737934,8.629807,11.619841,-87353102.0,31562730.0
-0.230143,9.192278,8.670601,8.323366,11.185365,-91182816.0,46631235.0
-0.624601,10.739847,10.192194,9.774631,13.076801,-80578968.0,27697840.0
-1.196683,8.989444,8.196161,7.243513,10.535955,-82374033.0,30042652.0
-0.469281,9.336003,8.812099,8.283747,11.687677,-121639725.0,45522620.0
-0.619765,10.771323,10.159756,9.767954,13.024801,-83160746.0,40585721.0
-0.568025,11.263464,10.671858,10.257765,13.560214,-84106099.0,40770280.0
-0.634291,9.143452,8.080237,8.214465,11.057203,-84515542.0,35126323.0
-0.474799,8.886409,7.895436,7.936303,10.791687,-78863351.0,39005336.0
-0.665707,10.018155,9.375346,8.661986,12.175108,-105743583.0,41649318.0
-0.368198,9.01396,8.506132,8.034631,11.274211,-94678171.0,42733449.0
-0.689964,12.102738,11.523796,10.920908,14.37006,-74306348.0,41402112.0
-0.889535,10.507339,9.681094,9.470394,12.663732,-87076364.0,35615798.0
-0.417891,10.331725,9.748236,9.352621,12.564446,-89943585.0,43427344.0
-0.613786,9.941554,9.044404,9.008102,11.886907,-94754786.0,35497561.0
-0.318358,7.171657,6.679599,6.242223,9.434923,-101804358.0,38472798.0
-0.411136,9.81482,9.147188,8.839132,11.904271,-91352132.0,44304911.0
-0.58232,10.881795,10.229513,9.866357,13.013365,-93153957.0,34573320.0
-0.494916,9.052868,8.420021,8.079308,11.305631,-98861452.0,36765245.0
-0.586037,11.405095,10.747638,10.433027,13.806018,-83499532.0,41915104.0
-0.85809,9.590556,8.711937,8.676587,11.812652,-87079844.0,36266733.0
-0.898992,11.192458,10.21145,9.655154,13.222118,-96300526.0,30661650.0
-0.771211,9.047351,7.999679,8.066208,11.028855,-85504714.0,34854620.0
-0.615929,7.609862,6.763885,6.122493,9.486759,-101048926.0,46107789.0
-0.172174,7.053586,6.556778,6.118097,9.116689,-106988817.0,47281724.0
-0.281696,8.899458,8.57206,7.843064,11.27275,-113978437.0,43394276.0
-0.468733,10.081801,9.601436,9.019059,12.410865,-123711298.0,46005966.0
-0.775197,13.261833,12.324895,11.79611,15.346701,-76610616.0,39300800.0
-0.477798,10.21859,9.616405,9.134431,12.517143,-90198119.0,39714546.0
-0.771836,9.323044,8.285009,8.337349,11.241563,-81728478.0,34005308.0
-0.729368,7.612831,6.57368,6.45677,9.562475,-104523738.0,31445363.0
-0.286228,6.820016,6.278521,5.863631,8.958025,-99719073.0,42877726.0
-0.788586,10.185654,9.321971,9.168685,12.173069,-87162695.0,31136909.0
-0.483001,9.716375,8.966484,8.785692,11.849541,-85260258.0,39101885.0
-0.510633,11.304313,10.797737,10.132534,13.524807,-123911969.0,40700416.0
-0.845846,10.162886,9.336885,9.127176,12.284999,-86870201.0,36525008.0
-0.438639,9.088963,8.073091,8.207947,10.927161,-91453119.0,32785817.0
-0.629855,11.870998,11.210509,10.733828,14.149474,-74636618.0,39465326.0
-0.533466,10.887456,10.448831,9.903037,13.428172,-101900395.0,34968492.0
-0.620279,10.10863,9.280799,9.150909,12.241792,-79257916.0,35701627.0
-0.086863,7.516977,7.087574,6.546785,9.429315,-111212551.0,43754950.0
-0.478414,9.606024,8.966484,8.643473,11.727642,-91340623.0,42853626.0
-0.709545,12.384461,11.71135,11.21948,14.605916,-83937408.0,35992500.0
-0.562496,10.524064,9.85692,9.577827,12.740822,-85396942.0,39931044.0
-0.680661,8.16109,6.954639,7.104144,9.944294,-84526148.0,32352715.0
-0.658178,9.720946,8.990442,8.76655,11.698741,-93664959.0,33731300.0
-0.46268,9.02389,8.204398,8.127995,11.084616,-91472697.0,38941596.0
-0.611851,11.127248,10.503395,10.070611,13.385351,-94275394.0,35199151.0
-0.556463,9.368711,7.969012,8.394347,11.042458,-84831423.0,36810562.0
-0.571651,13.211183,12.562687,11.971432,15.465001,-89892262.0,35184300.0
-0.500591,8.693161,8.012018,7.791523,10.788865,-91742061.0,40410872.0
-0.315917,8.808817,8.104703,7.930925,10.892992,-96462563.0,47331158.0
-0.829774,12.109947,11.633451,10.909272,14.518599,-76014740.0,36770134.0
-0.874176,9.625492,8.620111,8.633019,11.560009,-96583032.0,31544771.0
-0.574701,8.647168,7.25347,7.158514,10.353894,-90376311.0,34656006.0
-0.786817,9.133459,8.15823,8.055475,10.924679,-96046294.0,34379391.0
-0.34987,11.581546,10.981268,10.633931,13.938912,-86233342.0,42922416.0
-0.492576,11.521885,11.06216,10.565273,14.06079,-88451932.0,42324250.0
-0.765407,9.021236,8.076205,7.990915,10.962336,-80780909.0,33674718.0
-0.77976,10.796755,10.054146,9.720826,12.975482,-77217656.0,39869594.0
-0.463766,8.146709,7.458186,7.241366,10.383627,-99703113.0,35686725.0
-0.638527,12.604335,12.106954,11.467227,14.913926,-106670237.0,35052967.0
-0.472942,10.096914,9.32919,9.091782,12.468125,-90356756.0,29911796.0
-0.440378,9.262553,8.519391,8.367765,11.172391,-94353666.0,36622485.0
-1.069578,10.83058,9.789423,9.388235,12.788459,-80394412.0,37171177.0
-0.546373,8.67761,8.151045,7.809135,11.137126,-76290436.0,37153396.0
-0.381995,8.153062,7.625595,7.203406,10.296981,-103523258.0,38978727.0
-0.571827,9.744257,8.803424,8.798606,11.81638,-85837337.0,31094395.0
-0.754279,11.390735,10.713951,10.249415,13.658527,-98707740.0,33990204.0
-0.52131,10.417269,9.886087,9.35945,12.734932,-120641356.0,47876957.0
-0.398088,8.776939,8.233238,7.798113,11.006324,-95513075.0,42381458.0
-0.543044,10.716482,10.150972,9.690109,13.021869,-90213733.0,40930768.0
-0.622527,12.124402,11.43398,11.027085,14.457644,-84577398.0,39438400.0
-0.641854,9.060331,7.867489,8.037866,10.92752,-78661932.0,37008090.0
-0.473864,9.87375,9.351666,8.882947,12.131446,-93932980.0,42036005.0
-0.714681,9.559306,8.551788,8.544419,11.52672,-75858994.0,38082400.0
-0.424175,8.762959,7.752335,7.877776,10.413583,-92703260.0,35917529.0
-0.6976,10.134917,9.511185,9.195227,12.216439,-75306389.0,41650179.0
-0.507617,9.665611,8.580544,8.660947,11.572693,-82070911.0,38177845.0
-0.554126,9.172431,8.673342,8.161375,11.556291,-103082184.0,42212616.0
-0.802518,10.296306,9.412955,8.97866,12.472383,-77392576.0,37204350.0
-0.669743,13.685979,13.199963,12.637875,16.090656,-72679044.0,40940536.0
-0.587042,8.365672,7.600402,7.404888,10.22749,-81186194.0,26954363.0
-0.508271,9.494842,8.202482,8.564077,11.532934,-82351260.0,37116635.0
-0.30152,9.214532,8.543056,8.253748,11.323047,-91752438.0,44378606.0
-0.227995,7.410347,6.618739,6.483107,9.611128,-101345343.0,47112668.0
-0.53594,8.54364,7.79688,7.645398,10.682354,-86779084.0,37841977.0
-0.591522,8.617039,7.684784,7.731053,10.546025,-92187914.0,33894438.0
-0.612262,9.78656,9.341018,8.76202,12.18075,-106882060.0,44794111.0
-0.547948,9.672186,9.079662,8.696009,11.867715,-83303441.0,40847753.0
-0.39888,10.437903,9.709842,9.339261,12.559862,-91774907.0,43984816.0
-0.521778,8.545003,7.721792,7.595387,10.402989,-80700569.0,39260436.0
-0.42692,9.430359,8.784622,8.49964,11.56974,-113642878.0,42847762.0
-0.273566,8.290544,7.609367,7.374002,10.377265,-96469935.0,45771538.0
-0.453838,10.878556,10.216399,9.84241,13.158053,-88708026.0,43415772.0
-0.305113,8.222285,7.494986,7.341484,10.066286,-96669191.0,44760936.0
-0.569043,8.771525,7.985825,7.724005,10.722121,-109805024.0,37631161.0
-0.845538,8.798153,8.244071,7.632401,11.081696,-118116900.0,41411069.0
-0.609532,9.237372,8.444407,8.320205,11.241025,-78613302.0,39313728.0
-0.479014,9.605755,8.659907,8.718827,11.570033,-92377575.0,32827147.0
-0.516631,9.63299,9.020269,8.778788,11.798383,-87414121.0,39089387.0
-0.332212,9.805378,9.23708,8.893435,12.065379,-87009973.0,45020683.0
-0.620206,9.461799,8.793915,8.517193,11.597965,-81092565.0,40292840.0
-0.651708,11.008943,10.302465,9.952421,13.096502,-78689600.0,39630789.0
-0.41803,10.157703,9.572202,9.168268,12.253662,-73767963.0,44113105.0
-0.473578,12.214467,11.73178,11.063352,14.513496,-122876059.0,43948124.0
-0.632959,10.560748,10.124068,9.510889,13.154271,-77636626.0,39093182.0
-0.402171,8.684401,8.182,7.757051,10.816372,-98206530.0,39393310.0
-0.494421,13.096309,12.521748,12.114308,15.609229,-82910155.0,42668061.0
-0.568687,9.551374,8.628735,8.509766,11.538856,-88773933.0,33651810.0
-0.394366,8.54714,7.832014,7.584265,10.637705,-92001352.0,44597146.0
-0.989492,9.811372,8.721439,8.790117,11.808442,-83529331.0,34630446.0
-0.488822,9.157361,8.643297,8.16451,11.176977,-97655909.0,39482838.0
-0.677577,11.516001,10.94884,10.391362,13.922708,-76300012.0,39537350.0
-0.4549,7.41998,6.907755,6.473891,9.550876,-99453634.0,42418278.0
-0.194723,7.401842,6.878326,6.498282,9.610257,-103843934.0,46938518.0
-0.653621,9.166806,7.964156,8.119101,11.077996,-82732444.0,38061108.0
-0.38572,9.922555,9.128588,8.900413,12.223028,-90501892.0,30118238.0
-0.725904,11.165592,10.527445,10.083557,13.475954,-94810546.0,32484661.0
-0.72782,9.78431,9.004423,8.718991,11.957842,-84866034.0,37618893.0
-1.066182,10.162346,9.132379,8.862059,12.091116,-81743912.0,32390705.0
-0.568136,8.258422,7.629976,7.396949,10.324564,-96245394.0,37154658.0
-0.627021,8.865029,8.29355,7.365813,11.223949,-109232988.0,33185081.0
-0.087163,7.088409,6.618739,6.23637,9.09762,-110897030.0,38364135.0
-0.406403,8.987322,7.894691,7.915713,10.691331,-86642632.0,32157500.0
-0.926078,10.022914,8.887515,8.658172,11.834378,-90595008.0,33606741.0
-0.367769,7.823646,7.297091,6.946014,9.993511,-101146684.0,38916481.0
-1.110213,10.759582,9.897319,9.322686,12.766948,-87491868.0,36895050.0
-0.512327,10.640077,9.698368,9.545311,12.930241,-91784931.0,29793601.0
-0.515522,8.114923,6.874198,7.080868,10.113019,-98678037.0,27048922.0
-0.6013,8.794976,7.96137,7.843064,10.965419,-94978874.0,32973045.0
-0.465186,9.080232,8.541495,8.148446,11.214182,-94501129.0,41683568.0
-0.349221,9.503308,8.890686,8.607765,11.688558,-92239468.0,44281995.0
-0.369319,9.924809,9.225623,8.962776,12.103126,-94720980.0,44234657.0
-0.515509,10.153662,9.485621,9.194617,12.442827,-84629032.0,40541993.0
-0.470453,9.142597,8.588211,8.1792,11.145103,-98784402.0,42460207.0
-0.625522,9.355566,8.344743,8.364508,11.337107,-88096415.0,33775081.0
-0.454957,9.858229,9.288227,8.908965,11.946524,-70443625.0,44976818.0
-0.611045,9.593355,8.872768,8.490849,11.568275,-109891347.0,32936517.0
-0.47485,8.746398,8.162801,7.728416,10.891931,-95847155.0,40386734.0
-0.638712,9.369564,8.77848,8.337827,11.799772,-100852323.0,37191283.0
-0.539826,11.584027,11.022686,10.555709,13.874646,-84424522.0,42247850.0
-0.760339,10.415173,9.421006,9.434204,12.49491,-81961173.0,36724220.0
-0.334767,8.824384,7.926964,7.993958,10.824348,-86456196.0,38285114.0
-0.339904,8.691986,7.892452,7.693482,10.522558,-97883432.0,42992990.0
-0.588938,9.945109,8.932609,9.039552,11.986286,-80665192.0,36158264.0
-0.408811,8.409831,7.873598,7.561642,10.438196,-98767324.0,39349091.0
-0.482302,8.949884,8.669056,7.727535,11.71669,-77174558.0,38885050.0
-0.557405,10.804624,10.285718,9.688374,13.047554,-102820047.0,44006945.0
-0.778645,9.488275,8.430763,8.47512,11.453398,-82839768.0,34114998.0
-0.908204,9.163773,8.085487,7.973844,10.925489,-91733936.0,33953221.0
-0.467952,11.379817,10.969697,10.339773,13.781077,-122827505.0,46925123.0
-0.598506,8.378391,7.507141,7.421776,10.410396,-85338936.0,38597562.0
-0.639374,9.315961,8.065265,8.224432,11.168673,-77858651.0,36764459.0
-0.529922,9.764857,9.112617,8.693664,11.963083,-98955015.0,46979177.0
-0.547529,9.631285,9.176163,8.593043,11.958278,-109563230.0,44493416.0
-0.462723,8.582419,8.042378,7.741099,10.73075,-99230642.0,29736098.0
-0.324284,9.383453,8.786762,8.397959,11.546621,-90135229.0,42659420.0
-0.676336,9.634104,8.618124,8.651025,11.657433,-85330009.0,37366266.0
-0.679583,8.100161,7.252762,7.233455,10.114032,-99844468.0,34741972.0
-0.662946,10.925471,10.403323,9.884916,13.313316,-122682163.0,46190773.0
-0.953975,10.161612,9.076009,9.151757,12.156404,-80158797.0,34637952.0
-0.630448,10.39565,9.742614,9.397069,12.577146,-104298400.0,32466262.0
-0.892728,9.946882,9.288319,8.804775,12.01287,-99410293.0,34586674.0
-0.483592,7.173192,6.383507,5.913503,8.856661,-101669433.0,44982242.0
-0.815485,10.125671,9.289059,8.975377,12.266556,-101826044.0,34074288.0
-0.712664,12.788662,12.150163,11.5341,15.10222,-86784641.0,36168900.0
-0.262819,9.613269,9.030376,8.73295,11.524103,-94321938.0,46946202.0
-0.768204,8.949365,7.712891,7.958577,10.801044,-83167565.0,33581246.0
-0.385275,9.511037,8.667164,8.563695,11.505901,-92695052.0,35263495.0
-0.615032,9.519662,8.552174,8.35538,11.4682,-89940116.0,34653317.0
-0.605471,8.781862,7.82044,7.734559,10.873129,-101303050.0,34073713.0
-0.645261,9.490318,8.871786,8.580731,11.875455,-97834554.0,32433954.0
-0.689142,11.434261,10.629586,10.303806,13.594175,-75132998.0,39329755.0
-0.518252,10.923453,10.297757,10.011041,13.217686,-86250044.0,42565000.0
-0.736404,10.582739,9.863915,9.556409,12.704548,-88681207.0,34289055.0
-0.48001,10.630045,10.149996,9.613403,12.868418,-121646636.0,42684837.0
-0.713412,8.892611,7.951911,7.728856,10.829689,-99838825.0,48772380.0
-0.906132,9.533076,8.465057,8.565031,11.566798,-97355051.0,29080906.0
-0.756362,9.581628,8.529714,8.647519,11.653244,-96926304.0,29864754.0
-0.539411,9.021598,8.359135,7.86442,11.11519,-105784847.0,37571634.0
-0.430609,8.487352,8.015658,7.453562,10.734961,-101118780.0,42542920.0
-0.701345,9.595467,8.983189,8.628377,11.988712,-99260057.0,36420829.0
-0.394831,8.299535,7.684784,7.415777,10.32325,-92149671.0,40124871.0
-0.328153,10.027871,9.473781,9.11482,12.141395,-92442921.0,45460060.0
-0.558501,8.357024,7.489412,7.437795,10.63434,-100398597.0,32740941.0
-0.476298,8.855378,8.500454,7.444249,11.405619,-106107845.0,39618528.0
-0.744656,9.470163,8.624252,8.444838,11.563609,-78011777.0,38240198.0
-0.910847,9.94242,8.884887,8.95944,11.983466,-81158515.0,34691839.0
-0.583998,9.521348,8.69081,8.451908,11.513025,-80505532.0,38995933.0
-0.754086,10.047848,9.446755,9.098403,12.447952,-76528501.0,38531275.0
-0.39573,9.583007,8.907883,8.673342,11.712465,-93791331.0,38387342.0
-0.884436,9.370757,8.1277,8.446341,11.208504,-83510921.0,36277124.0
-0.470633,9.345221,8.433594,8.460411,11.345701,-92559572.0,31592719.0
-1.14016,10.437229,9.569692,8.827468,12.370981,-95573906.0,30737951.0
-0.586715,9.198673,8.408048,8.319717,11.199365,-94237697.0,33998508.0
-0.49041,8.81329,8.223895,7.908019,10.924841,-92869761.0,41028619.0
-0.455141,8.144969,6.99485,7.178545,9.896815,-82716767.0,32122256.0
-0.439679,10.803751,10.322757,9.980911,12.997249,-81954072.0,26898308.0
-0.603863,10.787668,10.120372,9.798016,12.925029,-80242751.0,39512047.0
-0.45686,9.64924,8.913012,8.703341,11.795085,-85628193.0,38996226.0
-0.631532,9.659631,9.040975,8.571871,11.882978,-103807282.0,40263386.0
-0.544264,8.905037,8.174985,8.030084,10.926712,-84381252.0,30152673.0
-0.332267,7.037906,6.421622,6.148468,9.096275,-108521796.0,37754722.0
-0.952015,10.805314,10.025749,9.531409,12.973518,-119814766.0,36072642.0
-0.736826,9.298992,8.208764,8.340456,11.229846,-87474381.0,35800109.0
-0.684123,10.087807,9.605149,8.910046,12.458624,-76439212.0,37223614.0
-0.585362,11.062819,10.523715,10.005954,13.323987,-77294965.0,42852906.0
-0.47808,10.179451,9.442563,9.260273,12.444101,-88923508.0,38300731.0
-0.300381,7.145196,6.632002,6.212606,9.411157,-111238688.0,41619014.0
-0.241162,8.419801,7.893572,7.46164,10.581521,-112233119.0,47847993.0
-0.721346,9.00307,7.789869,8.05896,10.849318,-83838534.0,36281919.0
-0.862509,10.364324,9.487745,9.334415,12.455515,-86981426.0,34810321.0
-0.788395,9.677841,8.819961,8.587652,11.856288,-77956946.0,38486067.0
-0.676264,9.549452,8.49801,8.586346,11.557813,-78481544.0,38613652.0
-0.94323,9.397484,8.371705,8.345218,11.387022,-83848158.0,31552686.0
-0.459597,9.462421,8.768108,8.552367,11.690368,-88085192.0,38713392.0
-0.764219,9.11394,8.593228,8.142354,11.647657,-105504181.0,42974893.0
-0.87947,9.932221,8.890686,8.939843,12.028858,-84871583.0,34504226.0
-0.492198,11.049858,10.424808,10.068112,13.274846,-74858609.0,39077466.0
-0.516065,11.613657,11.04273,10.500317,13.779835,-121596065.0,39662375.0
-0.71727,10.000024,9.271059,9.058238,12.259841,-81767656.0,30610692.0
-0.629355,10.510341,9.833923,9.564091,12.739781,-92674589.0,34648426.0
-0.729878,11.390215,10.620034,9.978502,13.409494,-77818493.0,40914266.0
-0.382753,11.039941,10.450626,10.016102,13.313204,-88490804.0,43755355.0
-0.458369,11.622219,11.121215,10.53428,13.928926,-74065955.0,42814907.0
-0.717145,8.798002,7.970395,7.857481,11.017103,-103047453.0,31859680.0
-0.484105,9.268421,8.268219,8.386173,11.170914,-89551947.0,31632015.0
-0.467243,10.40402,9.700147,9.295967,12.568627,-93297478.0,44356842.0
-0.604365,9.297527,8.671287,8.406038,11.470686,-85322568.0,40473434.0
-0.300607,6.391917,5.913503,5.379897,8.310661,-99982857.0,41926015.0
-0.592617,8.069655,7.246368,6.761573,9.959773,-100875318.0,45158592.0
-0.737633,9.835476,8.913416,8.880029,11.891122,-97131872.0,31993448.0
-0.450254,8.101375,7.635304,7.21008,10.16358,-101693797.0,40530396.0
-0.276494,7.80751,6.745236,6.974479,9.693013,-99476773.0,46450131.0
-0.466119,9.286375,8.647168,8.357728,11.539636,-90246834.0,39976726.0
-0.496096,10.510096,9.957455,9.58004,12.809199,-97143581.0,36814882.0
-0.596276,11.005677,10.429281,10.008388,13.285674,-95545890.0,41339650.0
-0.230695,6.068426,5.433722,5.09375,8.273592,-101059600.0,41569659.0
-0.454211,9.383117,8.496174,8.438366,11.304794,-92636725.0,31945101.0
-0.555446,9.847182,8.768108,8.774004,11.673998,-89509467.0,34770067.0
-0.571232,8.431417,7.86442,7.38461,10.817215,-101309300.0,37563003.0
-0.70104,9.728539,8.694335,8.736329,11.755189,-82829564.0,37844267.0
-1.057154,9.820269,8.757941,8.727454,11.890903,-81929128.0,40561116.0
-0.747403,11.357768,10.745206,10.297723,13.501658,-77060074.0,41346464.0
-0.959921,9.500245,8.422223,8.489822,11.381392,-84232937.0,30875070.0
-0.456277,8.607034,7.674153,7.70391,10.656271,-88229386.0,37758035.0
-0.469911,13.835501,13.372474,12.532152,16.261018,-71385297.0,42485491.0
-0.447308,8.796793,7.708411,7.835184,10.583929,-89920015.0,33449876.0
-0.758345,10.732105,9.856972,9.623244,12.819237,-90631882.0,35828124.0
-0.439232,7.336937,6.783325,6.317165,9.442245,-110863671.0,46591535.0
-0.32719,7.270313,6.781058,6.359574,9.300821,-101754027.0,38908933.0
-0.710194,10.853368,9.902937,9.866927,12.963124,-81705546.0,35747224.0
-0.405905,8.422883,7.650645,7.457609,10.411028,-104958585.0,37686839.0
-1.128819,11.216418,10.354149,10.158711,13.42972,-81182972.0,34970035.0
-0.564422,11.734604,11.086992,10.650081,14.041061,-87583527.0,38023000.0
-0.548833,9.661671,9.03563,8.633019,11.931629,-90614728.0,40853296.0
-0.63907,9.273691,8.183118,8.277412,11.243712,-87126855.0,32996943.0
-0.353044,7.860185,7.349231,6.966024,10.016414,-102515919.0,36743901.0
-0.442593,9.189627,8.429454,8.348775,11.062144,-92519040.0,35581189.0
-0.469721,10.146434,9.449593,9.250714,12.337158,-86042927.0,38907419.0
-0.896704,9.628524,8.618847,8.49372,11.595629,-82335415.0,32123112.0
-0.763128,9.368881,8.529517,8.30028,11.540258,-99241684.0,34084244.0
-0.931326,11.650267,10.693988,10.565196,13.840829,-81181376.0,35295733.0
-0.788597,9.570459,8.711443,8.480322,11.680886,-82168103.0,36613216.0
-0.674236,11.98893,11.342789,10.967146,14.243854,-80247841.0,40188779.0
-0.954159,10.951683,10.014537,9.67269,12.971736,-85355886.0,32597367.0
-0.551288,9.159784,8.642415,8.166216,11.321632,-106175994.0,38737034.0
-0.596272,11.57742,10.960201,10.529827,13.719157,-79412500.0,42301517.0
-0.421949,11.329591,10.680424,10.397299,13.665832,-83942726.0,43720800.0
-0.541519,9.360741,8.515392,8.432942,11.227853,-95665740.0,35375661.0
-0.679307,11.795628,11.264272,10.724104,14.147222,-77265050.0,40169850.0
-0.544995,10.941837,10.285513,9.85917,13.069492,-76561355.0,42944801.0
-0.744491,9.883336,8.895493,8.739056,11.765387,-83144428.0,35287913.0
-0.684343,13.626663,13.151874,12.328896,16.060109,-121913948.0,37653853.0
-0.661641,11.051652,10.384802,9.835316,13.197172,-71032844.0,43292700.0
-0.532766,9.253879,8.293049,8.317522,11.204251,-91498327.0,37609434.0
-0.54768,7.848153,6.812345,6.925595,9.731453,-100779070.0,33620179.0
-0.820623,10.600303,9.571923,9.230535,12.516648,-84277115.0,37723106.0
-0.418891,9.113058,8.559869,8.117312,11.311201,-94679762.0,43090980.0
-0.329909,9.468001,8.868835,8.526351,11.699729,-93589913.0,44019073.0
-0.459692,11.8232,11.197845,10.548284,13.941203,-111669709.0,40117393.0
-0.688698,10.745464,10.051045,9.679594,12.778675,-76402903.0,41051138.0
-0.471212,13.287317,12.811639,12.148438,15.943831,-73371027.0,41225499.0
-0.931854,10.869501,10.264513,9.759848,13.161942,-83668346.0,32458332.0
-0.935425,9.571645,8.409831,8.502283,11.429555,-76963026.0,36059078.0
-0.426941,8.929833,8.39931,8.034307,11.024383,-93326667.0,41027345.0
-0.456256,8.522778,7.710653,7.661998,10.455618,-92934055.0,34946973.0
-0.90112,9.411892,8.569596,7.862112,11.738698,-77487129.0,38299252.0
-0.65125,10.824726,10.151011,9.50032,12.953637,-111768163.0,35835573.0
-0.723436,10.06173,9.233862,9.076695,12.208515,-89146594.0,36361447.0
-0.56778,9.68918,8.780326,8.770594,11.617276,-89119353.0,32752405.0
-0.33954,9.241451,8.598589,8.160232,11.371719,-98069757.0,46931923.0
-0.609715,9.383873,8.253748,8.458928,11.309891,-90877114.0,37968818.0
-0.456317,9.657011,9.068892,8.649274,12.033046,-103477221.0,48347291.0
-0.434695,6.591674,6.109248,5.676754,8.500861,-101141252.0,41888368.0
-0.757734,9.870241,9.140561,8.756525,11.972721,-83450830.0,39564719.0
-0.377611,9.431883,8.845777,8.518193,11.385024,-69295028.0,45842637.0
-0.5714,11.847374,11.227601,10.816493,14.142815,-75140073.0,39714874.0
-0.307909,8.284504,7.726654,7.336937,10.510587,-104499894.0,48726701.0
-0.586645,8.110127,7.339538,7.219642,10.165352,-100269645.0,34967149.0
-0.797668,9.303193,8.446341,8.327726,11.471791,-84906073.0,32740744.0
-0.740763,10.974489,10.158324,9.741145,13.091038,-80051298.0,39625612.0
-0.433382,9.575122,8.780941,8.403576,11.698326,-96951275.0,46265335.0
-0.415906,11.46041,10.968319,10.430049,13.766631,-111917425.0,41295677.0
-0.263502,8.845921,8.468843,7.894691,11.212712,-118414206.0,47572051.0
-0.704667,9.273503,8.419801,8.389814,11.409086,-96147950.0,31702338.0
-0.673573,10.728365,10.064883,9.759155,13.032132,-86654667.0,33266792.0
-0.642812,9.147933,8.042056,8.072779,11.04337,-88609154.0,35425075.0
-0.572197,12.230399,11.763279,11.195705,14.525023,-80701041.0,28299334.0
-0.351101,8.67471,8.207947,7.824846,10.707796,-97650274.0,39828164.0
-0.528319,8.197814,7.212294,7.267525,10.139429,-95674455.0,33386586.0
-0.473901,11.600488,10.971761,10.626363,13.81746,-86446483.0,43287061.0
-0.81709,10.032716,9.153558,8.695674,12.133706,-97661874.0,27427354.0
-0.457925,9.773436,8.764678,8.864888,11.872479,-81176957.0,35921840.0
-0.330204,8.429454,7.730175,7.510978,10.427506,-98530109.0,46466204.0
-0.336645,8.662678,7.96346,7.750615,10.575513,-96271639.0,44408278.0
-0.423254,8.498214,7.771067,7.697575,10.284933,-93319009.0,37942045.0
-0.438912,9.717098,9.081029,8.817594,11.865714,-86312490.0,44300844.0
-0.532188,9.608311,8.569216,8.588956,11.567717,-91764232.0,32417474.0
-0.919236,10.482906,9.750045,9.551587,12.782169,-84767287.0,33700300.0
-0.423012,8.661813,8.162801,7.671827,10.960409,-118970858.0,43070633.0
-0.492954,8.913416,8.105308,7.987864,10.97382,-92657033.0,33966853.0
-0.278071,7.731053,7.051856,6.810142,9.529448,-97788912.0,43664959.0
-0.748275,11.012265,10.1131,9.9476,13.358821,-90837708.0,29335346.0
-0.537859,12.573368,12.028219,11.4478,14.982278,-75638048.0,39580568.0
-0.938592,11.604939,10.944806,10.387487,13.727292,-89090074.0,30419050.0
-0.634492,8.749415,7.728416,7.766841,10.652117,-84829736.0,38527003.0
-0.435286,12.163186,11.880156,11.178613,14.875546,-94822151.0,38884350.0
-0.503628,9.706742,8.78263,8.723231,11.625003,-83477769.0,38843296.0
-0.917233,9.911902,8.912743,8.703175,11.897024,-84196432.0,32042343.0
-0.851602,10.394335,9.167015,9.410174,12.381986,-81648191.0,37371586.0
-0.716671,10.316822,9.561701,9.340842,12.439368,-76504367.0,34876340.0
-1.000281,9.739497,8.753056,8.687105,11.729125,-84579633.0,30878764.0
-0.719451,8.541495,7.531552,7.618251,10.601025,-76724393.0,37938524.0
-0.771839,11.089057,10.306817,9.969697,13.249465,-82497179.0,36293700.0
-0.790749,9.440023,8.374477,8.488588,11.490925,-77957028.0,37987057.0
-0.404075,8.523772,7.690743,7.624619,10.523177,-85027328.0,38824402.0
-0.886868,9.290445,8.209308,7.826044,11.276595,-80558897.0,37124075.0
-0.796113,9.638284,8.8663,8.617581,11.806423,-78206974.0,38908123.0
-0.491755,8.70649,7.72312,7.798523,10.519673,-89252415.0,33345203.0
-0.571051,10.079791,9.055673,9.11471,12.109005,-87393263.0,35223766.0
-0.469701,10.365963,9.566965,9.494466,12.527413,-88923398.0,37992100.0
-0.600088,10.870681,10.410546,9.767668,13.156096,-105978176.0,35508155.0
-0.5943,9.296977,8.327001,8.349248,11.12998,-89336877.0,33935781.0
-0.330103,9.935858,9.367088,9.025576,12.100573,-92680168.0,46590191.0
-0.671627,9.426419,8.455318,8.416488,11.192596,-94658226.0,35878036.0
-0.601114,10.157665,9.573176,9.126415,12.36267,-72224592.0,43361077.0
-0.778566,9.970539,9.186969,8.90883,12.133631,-77863627.0,39307105.0
-0.656398,9.162934,7.920447,8.210124,10.903034,-84315554.0,37362052.0
