@relation CPMP-2015-runtime-regression

@attribute stacks numeric
@attribute tiers numeric
@attribute stack.tier.ratio numeric
@attribute container.density numeric
@attribute empty.stack.pct numeric
@attribute overstowing.stack.pct numeric
@attribute overstowing.2cont.stack.pct numeric
@attribute group.same.min numeric
@attribute group.same.max numeric
@attribute group.same.mean numeric
@attribute group.same.stdev numeric
@attribute top.good.min numeric
@attribute top.good.max numeric
@attribute top.good.mean numeric
@attribute top.good.stdev numeric
@attribute overstowage.pct numeric
@attribute bflb numeric
@attribute left.density numeric
@attribute tier.weighted.groups numeric
@attribute avg.l1.top.left.lg.group numeric
@attribute cont.empty.grt.estack numeric
@attribute pct.bottom.pct.on.top numeric
@attribute runtime numeric

@data
6,5,0.833333,0.6,0,1,1,1,1,1,0,1,7,3.83333,2.11476,0.366667,14,0.4,0.409156,0.5,0,0,0.652
6,5,0.833333,0.6,0,1,1,1,1,1,0,1,7,3.83333,2.11476,0.366667,14,0.4,0.409156,0.5,0,0,0.244
6,5,0.833333,0.6,0,1,1,1,1,1,0,1,7,3.83333,2.11476,0.366667,14,0.4,0.409156,0.5,0,0,0.264
7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,2,15,8.2,4.83322,0.257143,10,0.4,0.446259,0.823529,0,0.142857,0.344
7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,2,15,8.2,4.83322,0.257143,10,0.4,0.446259,0.823529,0,0.142857,0.484
7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,2,15,8.2,4.83322,0.257143,10,0.4,0.446259,0.823529,0,0.142857,0.436
7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,2,15,8.2,4.83322,0.257143,10,0.4,0.446259,0.823529,0,0.142857,0.228
7,5,0.714286,0.6,0,1,1,1,1,1,0,2,13,8,3.74166,0.314286,14,0.4,0.439078,0.764706,0,0.285714,0.268
7,5,0.714286,0.6,0,1,1,1,1,1,0,2,13,8,3.74166,0.314286,14,0.4,0.439078,0.764706,0,0.285714,0.252
7,5,0.714286,0.6,0,1,1,1,1,1,0,2,13,8,3.74166,0.314286,14,0.4,0.439078,0.764706,0,0.285714,0.14
7,5,0.714286,0.6,0,1,1,1,1,1,0,2,13,8,3.74166,0.314286,14,0.4,0.439078,0.764706,0,0.285714,0.128
7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,6,13,9.6,2.72764,0.285714,11,0.4,0.478005,0.588235,0,0.571429,0.052
7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,6,13,9.6,2.72764,0.285714,11,0.4,0.478005,0.588235,0,0.571429,0.06
7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,6,13,9.6,2.72764,0.285714,11,0.4,0.478005,0.588235,0,0.571429,0.06
7,5,0.714286,0.6,0,0.714286,0.714286,1,1,1,0,6,13,9.6,2.72764,0.285714,11,0.4,0.478005,0.588235,0,0.571429,0.216
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,11,6.28571,3.53409,0.371429,16,0.4,0.416553,0.470588,0,0.285714,0.44
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,11,6.28571,3.53409,0.371429,16,0.4,0.416553,0.470588,0,0.285714,0.536
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,11,6.28571,3.53409,0.371429,16,0.4,0.416553,0.470588,0,0.285714,0.032
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,11,6.28571,3.53409,0.371429,16,0.4,0.416553,0.470588,0,0.285714,0.024
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,6.14286,4.25705,0.342857,14,0.4,0.434014,0.470588,0,0.142857,0.096
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,6.14286,4.25705,0.342857,14,0.4,0.434014,0.470588,0,0.142857,0.116
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,6.14286,4.25705,0.342857,14,0.4,0.434014,0.470588,0,0.142857,0.2
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,6.14286,4.25705,0.342857,14,0.4,0.434014,0.470588,0,0.142857,0.104
7,5,0.714286,0.6,0,1,1,1,1,1,0,3,16,7.71429,4.19913,0.314286,13,0.4,0.453364,0.352941,0,0.285714,0.316
7,5,0.714286,0.6,0,1,1,1,1,1,0,3,16,7.71429,4.19913,0.314286,13,0.4,0.453364,0.352941,0,0.285714,0.384
7,5,0.714286,0.6,0,1,1,1,1,1,0,3,16,7.71429,4.19913,0.314286,13,0.4,0.453364,0.352941,0,0.285714,0.004
7,5,0.714286,0.6,0,1,1,1,1,1,0,3,16,7.71429,4.19913,0.314286,13,0.4,0.453364,0.352941,0,0.285714,0.004
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,5,4,0.314286,14,0.4,0.445578,0.882353,0,0,0.292
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,5,4,0.314286,14,0.4,0.445578,0.882353,0,0,0.26
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,5,4,0.314286,14,0.4,0.445578,0.882353,0,0,0.004
7,5,0.714286,0.6,0,1,1,1,1,1,0,1,14,5,4,0.314286,14,0.4,0.445578,0.882353,0,0,0.004
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,21,10.6667,6.28932,0.225,10,0.4,0.454398,0.666667,0,0.25,0.116
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,21,10.6667,6.28932,0.225,10,0.4,0.454398,0.666667,0,0.25,0.168
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,21,10.6667,6.28932,0.225,10,0.4,0.454398,0.666667,0,0.25,0.008
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,21,10.6667,6.28932,0.225,10,0.4,0.454398,0.666667,0,0.25,0.008
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,16,7.33333,4.98888,0.25,12,0.4,0.455845,0.666667,0,0.25,0.016
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,16,7.33333,4.98888,0.25,12,0.4,0.455845,0.666667,0,0.25,0.016
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,16,7.33333,4.98888,0.25,12,0.4,0.455845,0.666667,0,0.25,0.08
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,16,7.33333,4.98888,0.25,12,0.4,0.455845,0.666667,0,0.25,0.272
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,18,9.33333,6.77413,0.225,10,0.4,0.442998,0.444444,0,0.375,0.764
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,18,9.33333,6.77413,0.225,10,0.4,0.442998,0.444444,0,0.375,0.62
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,18,9.33333,6.77413,0.225,10,0.4,0.442998,0.444444,0,0.375,0.54
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,18,9.33333,6.77413,0.225,10,0.4,0.442998,0.444444,0,0.375,0.248
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,20,10,5.50757,0.25,11,0.4,0.469444,0.833333,0,0.375,0.156
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,20,10,5.50757,0.25,11,0.4,0.469444,0.833333,0,0.375,0.152
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,20,10,5.50757,0.25,11,0.4,0.469444,0.833333,0,0.375,0.012
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,2,20,10,5.50757,0.25,11,0.4,0.469444,0.833333,0,0.375,0.008
8,5,0.625,0.6,0,0.875,0.875,1,1,1,0,1,20,8.28571,6.27271,0.275,12,0.4,0.466146,0.722222,0,0.25,0.308
8,5,0.625,0.6,0,0.875,0.875,1,1,1,0,1,20,8.28571,6.27271,0.275,12,0.4,0.466146,0.722222,0,0.25,0.252
8,5,0.625,0.6,0,0.875,0.875,1,1,1,0,1,20,8.28571,6.27271,0.275,12,0.4,0.466146,0.722222,0,0.25,0.168
8,5,0.625,0.6,0,0.875,0.875,1,1,1,0,1,20,8.28571,6.27271,0.275,12,0.4,0.466146,0.722222,0,0.25,0.104
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,17,7.66667,5.82142,0.225,10,0.4,0.46956,0.5,0,0.25,0.144
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,17,7.66667,5.82142,0.225,10,0.4,0.46956,0.5,0,0.25,0.104
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,17,7.66667,5.82142,0.225,10,0.4,0.46956,0.5,0,0.25,0.48
8,5,0.625,0.6,0,0.75,0.75,1,1,1,0,1,17,7.66667,5.82142,0.225,10,0.4,0.46956,0.5,0,0.25,0.112
8,5,0.625,0.6,0,1,1,1,1,1,0,1,18,7.5,5.12348,0.3,14,0.4,0.432234,0.611111,0,0,0.416
8,5,0.625,0.6,0,1,1,1,1,1,0,1,18,7.5,5.12348,0.3,14,0.4,0.432234,0.611111,0,0,0.532
8,5,0.625,0.6,0,1,1,1,1,1,0,1,18,7.5,5.12348,0.3,14,0.4,0.432234,0.611111,0,0,0.536
8,5,0.625,0.6,0,1,1,1,1,1,0,1,18,7.5,5.12348,0.3,14,0.4,0.432234,0.611111,0,0,0.208
8,5,0.625,0.6,0,1,1,1,1,1,0,1,11,6.25,3.34477,0.325,16,0.4,0.442824,0.5,0,0.125,1.088
8,5,0.625,0.6,0,1,1,1,1,1,0,1,11,6.25,3.34477,0.325,16,0.4,0.442824,0.5,0,0.125,1.876
8,5,0.625,0.6,0,1,1,1,1,1,0,1,11,6.25,3.34477,0.325,16,0.4,0.442824,0.5,0,0.125,1.928
8,5,0.625,0.6,0,1,1,1,1,1,0,1,11,6.25,3.34477,0.325,16,0.4,0.442824,0.5,0,0.125,1.064
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.75,3.56195,0.333333,10,0.333333,0.492131,0.375,0,0,0.38
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.75,3.56195,0.333333,10,0.333333,0.492131,0.375,0,0,0.368
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.75,3.56195,0.333333,10,0.333333,0.492131,0.375,0,0,0.16
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.75,3.56195,0.333333,10,0.333333,0.492131,0.375,0,0,0.152
4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,5.75,1.47902,0.416667,13,0.333333,0.520908,0.75,0,0.75,0.872
4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,5.75,1.47902,0.416667,13,0.333333,0.520908,0.75,0,0.75,0.868
4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,5.75,1.47902,0.416667,13,0.333333,0.520908,0.75,0,0.75,0.656
4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,5.75,1.47902,0.416667,13,0.333333,0.520908,0.75,0,0.75,0.576
4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,6,1.58114,0.458333,15,0.333333,0.468076,0.5,0,0.5,0.188
4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,6,1.58114,0.458333,15,0.333333,0.468076,0.5,0,0.5,0.192
4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,6,1.58114,0.458333,15,0.333333,0.468076,0.5,0,0.5,0.068
4,6,1.5,0.666667,0,1,1,1,1,1,0,4,8,6,1.58114,0.458333,15,0.333333,0.468076,0.5,0,0.5,0.064
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,14,5.75,4.81534,0.416667,13,0.333333,0.464366,0.6875,0,0,0.332
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,14,5.75,4.81534,0.416667,13,0.333333,0.464366,0.6875,0,0,0.316
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,14,5.75,4.81534,0.416667,13,0.333333,0.464366,0.6875,0,0,0.472
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,14,5.75,4.81534,0.416667,13,0.333333,0.464366,0.6875,0,0,0.432
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,11,5,3.53553,0.291667,9,0.333333,0.489771,0.4375,0,0.25,0.532
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,11,5,3.53553,0.291667,9,0.333333,0.489771,0.4375,0,0.25,0.396
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,11,5,3.53553,0.291667,9,0.333333,0.489771,0.4375,0,0.25,0.272
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,11,5,3.53553,0.291667,9,0.333333,0.489771,0.4375,0,0.25,0.256
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.5,17,0.333333,0.441097,0.4375,0,0,17.353
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.5,17,0.333333,0.441097,0.4375,0,0,16.273
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.5,17,0.333333,0.441097,0.4375,0,0,6.432
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.5,17,0.333333,0.441097,0.4375,0,0,6.104
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,3.20156,0.416667,13,0.333333,0.464591,0.75,0,0.25,0.512
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,3.20156,0.416667,13,0.333333,0.464591,0.75,0,0.25,0.688
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,3.20156,0.416667,13,0.333333,0.464591,0.75,0,0.25,0.216
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,3.20156,0.416667,13,0.333333,0.464591,0.75,0,0.25,0.204
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,13,7.25,4.60299,0.375,11,0.333333,0.502248,0.375,0,0,0.148
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,13,7.25,4.60299,0.375,11,0.333333,0.502248,0.375,0,0,0.148
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,13,7.25,4.60299,0.375,11,0.333333,0.502248,0.375,0,0,0.04
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,13,7.25,4.60299,0.375,11,0.333333,0.502248,0.375,0,0,0.036
4,6,1.5,0.666667,0,1,1,1,1,1,0,6,13,8.5,2.69258,0.458333,14,0.333333,0.530238,0.6875,0,0.5,1.716
4,6,1.5,0.666667,0,1,1,1,1,1,0,6,13,8.5,2.69258,0.458333,14,0.333333,0.530238,0.6875,0,0.5,1.748
4,6,1.5,0.666667,0,1,1,1,1,1,0,6,13,8.5,2.69258,0.458333,14,0.333333,0.530238,0.6875,0,0.5,2.316
4,6,1.5,0.666667,0,1,1,1,1,1,0,6,13,8.5,2.69258,0.458333,14,0.333333,0.530238,0.6875,0,0.5,2.068
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.416667,13,0.333333,0.471223,0.4375,0,0.25,0.62
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.416667,13,0.333333,0.471223,0.4375,0,0.25,0.508
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.416667,13,0.333333,0.471223,0.4375,0,0.25,0.172
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.416667,13,0.333333,0.471223,0.4375,0,0.25,0.236
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,11,7,3.74166,0.5,16,0.333333,0.475382,0.4375,0,0.25,152.046
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,11,7,3.74166,0.5,16,0.333333,0.475382,0.4375,0,0.25,180.103
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,11,7,3.74166,0.5,16,0.333333,0.475382,0.4375,0,0.25,8.893
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,11,7,3.74166,0.5,16,0.333333,0.475382,0.4375,0,0.25,9.349
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,2.95804,0.416667,13,0.333333,0.512478,0.625,0,0.25,12.105
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,2.95804,0.416667,13,0.333333,0.512478,0.625,0,0.25,11.865
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,2.95804,0.416667,13,0.333333,0.512478,0.625,0,0.25,2.08
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5.5,2.95804,0.416667,13,0.333333,0.512478,0.625,0,0.25,2.056
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,10,6,2.91548,0.458333,14,0.333333,0.464928,0.4375,0,0.5,46.347
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,10,6,2.91548,0.458333,14,0.333333,0.464928,0.4375,0,0.5,40.486
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,10,6,2.91548,0.458333,14,0.333333,0.464928,0.4375,0,0.5,12.009
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,10,6,2.91548,0.458333,14,0.333333,0.464928,0.4375,0,0.5,11.057
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.75,2.27761,0.416667,14,0.333333,0.467963,0.875,0,0.25,17.881
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.75,2.27761,0.416667,14,0.333333,0.467963,0.875,0,0.25,15.337
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.75,2.27761,0.416667,14,0.333333,0.467963,0.875,0,0.25,5.064
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.75,2.27761,0.416667,14,0.333333,0.467963,0.875,0,0.25,6.004
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,5,3,1.58114,0.291667,9,0.333333,0.505171,0.5625,0,0.25,0.112
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,5,3,1.58114,0.291667,9,0.333333,0.505171,0.5625,0,0.25,0.1
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,5,3,1.58114,0.291667,9,0.333333,0.505171,0.5625,0,0.25,0.584
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,5,3,1.58114,0.291667,9,0.333333,0.505171,0.5625,0,0.25,0.484
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.375,12,0.333333,0.482689,0.75,0,0.25,0.612
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.375,12,0.333333,0.482689,0.75,0,0.25,0.44
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.375,12,0.333333,0.482689,0.75,0,0.25,0.372
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,5,3.16228,0.375,12,0.333333,0.482689,0.75,0,0.25,0.328
4,6,1.5,0.666667,0,1,1,1,1,1,0,3,13,6.5,3.90512,0.458333,14,0.333333,0.486398,0.625,0,0.5,0.636
4,6,1.5,0.666667,0,1,1,1,1,1,0,3,13,6.5,3.90512,0.458333,14,0.333333,0.486398,0.625,0,0.5,0.544
4,6,1.5,0.666667,0,1,1,1,1,1,0,3,13,6.5,3.90512,0.458333,14,0.333333,0.486398,0.625,0,0.5,0.488
4,6,1.5,0.666667,0,1,1,1,1,1,0,3,13,6.5,3.90512,0.458333,14,0.333333,0.486398,0.625,0,0.5,0.4
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.333333,10,0.333333,0.489096,0.5625,0,0,2.744
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.333333,10,0.333333,0.489096,0.5625,0,0,2.964
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.333333,10,0.333333,0.489096,0.5625,0,0,1.8
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,9,4.5,2.95804,0.333333,10,0.333333,0.489096,0.5625,0,0,1.824
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.25,2.38485,0.416667,14,0.333333,0.483588,0.875,0,0.25,34.154
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.25,2.38485,0.416667,14,0.333333,0.483588,0.875,0,0.25,42.479
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.25,2.38485,0.416667,14,0.333333,0.483588,0.875,0,0.25,2.12
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,7,4.25,2.38485,0.416667,14,0.333333,0.483588,0.875,0,0.25,1.848
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,9,5,2.54951,0.375,11,0.333333,0.489321,0.625,0,0.5,0.804
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,9,5,2.54951,0.375,11,0.333333,0.489321,0.625,0,0.5,0.68
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,9,5,2.54951,0.375,11,0.333333,0.489321,0.625,0,0.5,0.832
4,6,1.5,0.666667,0,1,1,1,1,1,0,2,9,5,2.54951,0.375,11,0.333333,0.489321,0.625,0,0.5,0.516
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.5,3.5,0.5,16,0.333333,0.442896,0.6875,0,0,2.156
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.5,3.5,0.5,16,0.333333,0.442896,0.6875,0,0,1.88
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.5,3.5,0.5,16,0.333333,0.442896,0.6875,0,0,1.9
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,4.5,3.5,0.5,16,0.333333,0.442896,0.6875,0,0,1.676
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,5.25,3.26917,0.458333,14,0.333333,0.457509,0.625,0,0.25,2.512
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,5.25,3.26917,0.458333,14,0.333333,0.457509,0.625,0,0.25,2.204
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,5.25,3.26917,0.458333,14,0.333333,0.457509,0.625,0,0.25,0.552
4,6,1.5,0.666667,0,1,1,1,1,1,0,1,10,5.25,3.26917,0.458333,14,0.333333,0.457509,0.625,0,0.25,0.536
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.2,2.92575,0.4,16,0.333333,0.442734,0.529412,0,0.2,3.432
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.2,2.92575,0.4,16,0.333333,0.442734,0.529412,0,0.2,3.472
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.2,2.92575,0.4,16,0.333333,0.442734,0.529412,0,0.2,0.516
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.2,2.92575,0.4,16,0.333333,0.442734,0.529412,0,0.2,0.408
5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,1,9,6,3.08221,0.366667,13,0.333333,0.489928,0.705882,0,0.6,0.188
5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,1,9,6,3.08221,0.366667,13,0.333333,0.489928,0.705882,0,0.6,0.176
5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,1,9,6,3.08221,0.366667,13,0.333333,0.489928,0.705882,0,0.6,0.772
5,6,1.2,0.666667,0,0.8,0.8,1,1,1,0,1,9,6,3.08221,0.366667,13,0.333333,0.489928,0.705882,0,0.6,0.78
5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0,4.804
5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0,5.048
5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0,4.892
5,6,1.2,0.666667,0,1,1,1,1,1,0,2,18,8.6,5.71314,0.433333,16,0.333333,0.483094,0.647059,0,0,3.864
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4,6.28
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4,5.312
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4,6.936
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,9,5.8,2.78568,0.466667,18,0.333333,0.461583,0.647059,0,0.4,5.968
5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4,197.196
5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4,142.161
5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4,82.777
5,6,1.2,0.666667,0,1,1,1,1,1,0,2,13,6,3.89872,0.466667,18,0.333333,0.465324,0.470588,0,0.4,66.976
5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2,2.144
5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2,1.92
5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2,0.804
5,6,1.2,0.666667,0,1,1,1,1,1,0,3,9,5.8,2.13542,0.4,16,0.333333,0.486259,0.882353,0,0.2,0.56
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4,0.324
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4,0.296
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4,1.312
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,7.4,3.92938,0.433333,16,0.333333,0.471799,0.588235,0,0.4,0.788
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0,0.332
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0,0.7
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0,0.508
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,12,6.6,4.36348,0.433333,15,0.333333,0.474604,0.764706,0,0,0.336
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0,589.337
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0,624.091
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0,3.956
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,7,4.2,2.31517,0.4,16,0.333333,0.446835,0.588235,0,0,3.816
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0,2.244
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0,2.692
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0,0.48
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.8,2.92575,0.466667,18,0.333333,0.445468,0.470588,0,0,0.472
5,6,1.2,0.666667,0,1,1,1,1,1,0,1,10,5.6,3.49857,0.433333,17,0.333333,0.460432,0.411765,0,0,1.516
